,Name,Joule(surface),kWh(surface),allJoule(surface),allkWh(surface),time(ms),time(string)
4135,port3.c-flags-6.problem2.3.csv,222.31181845841778,6.175328290511604e-05,2164.1885,0.0006011634722222223,7594,"0 Hours, 0 Minutes, 7 Seconds, 594 Milliseconds"
4136,port3.java-4.problem2.8.csv,169.68450083263932,4.713458356462203e-05,2135.8635,0.0005932954166666666,7666,"0 Hours, 0 Minutes, 7 Seconds, 666 Milliseconds"
4137,port3.cs-2.problem2.12.csv,348.43301612903247,9.678694892473124e-05,3620.4595,0.0010056831944444443,12779,"0 Hours, 0 Minutes, 12 Seconds, 779 Milliseconds"
4138,port3.yarv-6.problem2.16.csv,2162.3559331352158,0.0006006544258708933,22428.601,0.006230166944444444,78930,"0 Hours, 1 Minutes, 18 Seconds, 930 Milliseconds"
4139,port3.c++-noflags-3.problem2.25.csv,632.9885234248778,0.0001758301453957994,6478.435,0.001799565277777778,23734,"0 Hours, 0 Minutes, 23 Seconds, 734 Milliseconds"
4140,port3.c-noflags-5.problem2.27.csv,366.58014777947926,0.00010182781882763312,3723.7575,0.0010343770833333335,13619,"0 Hours, 0 Minutes, 13 Seconds, 619 Milliseconds"
4141,port3.c++-flags-2.problem2.22.csv,190.6195654952077,5.294987930422436e-05,2142.7115,0.0005951976388888888,7929,"0 Hours, 0 Minutes, 7 Seconds, 929 Milliseconds"
4142,port3.c++-noflags-4.problem2.21.csv,304.44528644939953,8.45681351248332e-05,3177.066,0.0008825183333333333,11657,"0 Hours, 0 Minutes, 11 Seconds, 657 Milliseconds"
4143,port3.c++-noflags-3.problem2.19.csv,656.8519471326167,0.00018245887420350465,6523.052,0.0018119588888888887,23801,"0 Hours, 0 Minutes, 23 Seconds, 801 Milliseconds"
4144,port3.c++-flags-2.problem2.2.csv,180.29746002621238,5.0082627785059e-05,2291.814,0.000636615,8220,"0 Hours, 0 Minutes, 8 Seconds, 220 Milliseconds"
4145,port3.yarv-4.problem2.5.csv,2700.417646862487,0.0007501160130173575,27806.6835,0.00772407875,97884,"0 Hours, 1 Minutes, 37 Seconds, 884 Milliseconds"
4146,port3.c-noflags-2.problem2.23.csv,343.07311458333334,9.529808738425926e-05,3802.878,0.0010563550000000001,14052,"0 Hours, 0 Minutes, 14 Seconds, 52 Milliseconds"
4147,port3.yarv-3.problem2.6.csv,1907.864042114694,0.0005299622339207484,20037.091,0.005565858611111111,70721,"0 Hours, 1 Minutes, 10 Seconds, 721 Milliseconds"
4148,port3.python3-3.problem2.8.csv,2565.6223055786777,0.0007126728626607438,26458.57,0.007349602777777777,93157,"0 Hours, 1 Minutes, 33 Seconds, 157 Milliseconds"
4149,port3.c-noflags-5.problem2.4.csv,339.39483512786023,9.427634309107229e-05,3783.2775,0.0010509104166666666,13420,"0 Hours, 0 Minutes, 13 Seconds, 420 Milliseconds"
4150,port3.javascript-1.problem2.21.csv,1561.2332392795834,0.00043367589979988424,15040.8895,0.004178024861111111,54700,"0 Hours, 0 Minutes, 54 Seconds, 700 Milliseconds"
