,Name,Joule(surface),kWh(surface),allJoule(surface),allkWh(surface),time(ms),time(string)
0,EnergyMeasurement/results/results2/port3.while.3.csv,554.6575508474579,0.00015407154190207162,5929.8745,0.0016471873611111111,21775,"0 Hours, 0 Minutes, 21 Seconds, 775 Milliseconds"
1,EnergyMeasurement/results/results2/port3.while.20.csv,543.3811955671448,0.00015093922099087355,5808.255,0.0016134041666666667,21328,"0 Hours, 0 Minutes, 21 Seconds, 328 Milliseconds"
2,EnergyMeasurement/results/results2/port3.diffline.21.csv,258.5295026075623,7.181375072432286e-05,3019.8235,0.0008388398611111111,11186,"0 Hours, 0 Minutes, 11 Seconds, 186 Milliseconds"
3,EnergyMeasurement/results/results2/port3.diffline.20.csv,285.9248865710564,7.942357960307121e-05,3238.036,0.0008994544444444444,11959,"0 Hours, 0 Minutes, 11 Seconds, 959 Milliseconds"
4,EnergyMeasurement/results/results2/port3.while.21.csv,552.7175065189047,0.00015353264069969575,5941.2645,0.00165035125,21829,"0 Hours, 0 Minutes, 21 Seconds, 829 Milliseconds"
5,EnergyMeasurement/results/results2/port3.while.2.csv,542.9793324641461,0.0001508275923511517,5933.748,0.0016482633333333332,21838,"0 Hours, 0 Minutes, 21 Seconds, 838 Milliseconds"
6,EnergyMeasurement/results/results2/port3.while.23.csv,543.782788135593,0.00015105077448210918,5947.8815,0.0016521893055555558,21892,"0 Hours, 0 Minutes, 21 Seconds, 892 Milliseconds"
7,EnergyMeasurement/results/results2/port3.diffline.22.csv,263.8111140808349,7.328086502245414e-05,3019.4275,0.0008387298611111111,11163,"0 Hours, 0 Minutes, 11 Seconds, 163 Milliseconds"
8,EnergyMeasurement/results/results2/port3.diffline.23.csv,276.73862972620634,7.687184159061288e-05,3127.887,0.0008688575000000001,11550,"0 Hours, 0 Minutes, 11 Seconds, 550 Milliseconds"
9,EnergyMeasurement/results/results2/port3.while.22.csv,586.4380867014339,0.0001628994685281761,6346.2515,0.001762847638888889,23333,"0 Hours, 0 Minutes, 23 Seconds, 333 Milliseconds"
